Region,Postnummer,Priser Autoringen,Sub Region,latitude,longitude,Foreslått Autoringen Pris
Skedsmo,1177,519,Oslo,59.9127,10.7461,580
Skedsmo,1178,519,Oslo,59.9127,10.7461,580
Skedsmo,1179,519,Oslo,59.9127,10.7461,580
Skedsmo,1181,519,Oslo,59.9127,10.7461,580
Skedsmo,1182,519,Oslo,59.9127,10.7461,580
Skedsmo,1184,519,Oslo,59.9127,10.7461,580
Skedsmo,1185,519,Oslo,59.9127,10.7461,580
Skedsmo,1187,519,Oslo,59.9127,10.7461,580
Skedsmo,1188,519,Oslo,59.9127,10.7461,580
Skedsmo,1189,519,Oslo,59.9127,10.7461,580
Skedsmo,1201,519,Oslo,59.9127,10.7461,580
Skedsmo,1202,519,,,,580
Skedsmo,1203,519,Oslo,59.9127,10.7461,580
Skedsmo,1204,519,Oslo,59.9127,10.7461,580
Skedsmo,1205,519,Oslo,59.9127,10.7461,580
Skedsmo,1206,519,,,,580
Skedsmo,1207,519,Oslo,59.9127,10.7461,580
Skedsmo,1212,519,,,,580
Skedsmo,1214,519,Oslo,59.9127,10.7461,580
Skedsmo,1215,519,Oslo,59.9127,10.7461,580
Skedsmo,1250,519,Oslo,59.9127,10.7461,580
Skedsmo,1251,519,Oslo,59.9127,10.7461,580
Skedsmo,1252,519,Oslo,59.9127,10.7461,580
Skedsmo,1253,519,Oslo,59.9127,10.7461,580
Skedsmo,1254,519,Oslo,59.9127,10.7461,580
Skedsmo,1255,519,Oslo,59.9127,10.7461,580
Skedsmo,1256,519,Oslo,59.9127,10.7461,580
Skedsmo,1257,519,Oslo,59.9127,10.7461,580
Skedsmo,1258,519,Oslo,59.9127,10.7461,580
Skedsmo,1259,519,Oslo,59.9127,10.7461,580
Skedsmo,1262,519,Oslo,59.9127,10.7461,580
Skedsmo,1263,519,Oslo,59.9127,10.7461,580
Skedsmo,1266,519,Oslo,59.9127,10.7461,580
Skedsmo,1270,519,Oslo,59.9127,10.7461,580
Skedsmo,1271,519,Oslo,59.9127,10.7461,580
Skedsmo,1272,519,Oslo,59.9127,10.7461,580
Skedsmo,1273,519,Oslo,59.9127,10.7461,580
Skedsmo,1274,519,Oslo,59.9127,10.7461,580
Skedsmo,1275,519,Oslo,59.9127,10.7461,580
Skedsmo,1277,519,,,,580
Skedsmo,1278,519,Oslo,59.9127,10.7461,580
Skedsmo,1279,519,Oslo,59.9127,10.7461,580
Skedsmo,1281,519,Oslo,59.9127,10.7461,580
Skedsmo,1283,519,Oslo,59.9127,10.7461,580
Skedsmo,1284,519,Oslo,59.9127,10.7461,580
Skedsmo,1285,519,Oslo,59.9127,10.7461,580
Skedsmo,1286,519,Oslo,59.9127,10.7461,580
Skedsmo,1290,519,Oslo,59.9127,10.7461,580
Skedsmo,1291,519,Oslo,59.9127,10.7461,580
Skedsmo,1294,519,Oslo,59.9127,10.7461,580
Skedsmo,1295,519,Oslo,59.9127,10.7461,580
Skedsmo,1300,519,Sandvika,59.8979,10.4906,580
Skedsmo,1301,519,Sandvika,59.8979,10.4906,580
Skedsmo,1302,519,Sandvika,59.8979,10.4906,580
Skedsmo,1303,519,Sandvika,59.8979,10.4906,580
Skedsmo,1304,519,Sandvika,59.8979,10.4906,580
Skedsmo,1305,519,Haslum,59.9149,10.5563,580
Skedsmo,1306,519,Sandvika,59.8979,10.4906,580
Skedsmo,1307,519,Fornebu,59.9005,10.6245,580
Skedsmo,1308,519,Jar,59.928,10.6161,580
Skedsmo,1309,519,Rud,59.9091,10.4957,580
Skedsmo,1310,519,,,,580
Skedsmo,1311,519,Høvikodden,59.8886,10.5535,580
Skedsmo,1312,519,Slependen,59.884,10.4887,580
Skedsmo,1313,519,Vøyenenga,59.9085,10.4739,580
Skedsmo,1314,519,Vøyenenga,59.9085,10.4739,580
Skedsmo,1316,519,Eiksmarka,59.9478,10.6182,580
Skedsmo,1317,519,Bærums Verk,59.9418,10.5131,580
Skedsmo,1318,519,Bekkestua,59.9198,10.577,580
Skedsmo,1319,519,Bekkestua,59.9198,10.577,580
Skedsmo,1320,519,,,,580
Skedsmo,1321,519,Stabekk,59.9095,10.6046,580
Skedsmo,1322,519,Høvik,59.8994,10.5721,580
Skedsmo,1323,519,Høvik,59.8994,10.5721,580
Skedsmo,1324,519,Lysaker,59.9088,10.629,580
Skedsmo,1325,519,Lysaker,59.9088,10.629,580
Skedsmo,1326,519,Lysaker,59.9088,10.629,580
Skedsmo,1327,519,Lysaker,59.9088,10.629,580
Skedsmo,1328,519,Høvik,59.8994,10.5721,580
Skedsmo,1329,519,Lommedalen,59.9609,10.4829,580
Skedsmo,1330,519,Fornebu,59.9005,10.6245,580
Skedsmo,1331,519,Fornebu,59.9005,10.6245,580
Skedsmo,1332,519,Østerås,59.9445,10.6079,580
Skedsmo,1333,519,Kolsås,59.9185,10.5062,580
Skedsmo,1334,519,Rykkinn,59.927,10.4887,580
Skedsmo,1335,519,Snarøya,59.8801,10.6108,580
Skedsmo,1336,519,Sandvika,59.8979,10.4906,580
Skedsmo,1337,519,Sandvika,59.8929,10.5233,580
Skedsmo,1338,519,Sandvika,59.8939,10.5157,580
Skedsmo,1339,519,Vøyenenga,59.9085,10.4739,580
Skedsmo,1340,519,Skui,59.9288,10.4407,580
Skedsmo,1341,519,Slependen,59.884,10.4887,580
Skedsmo,1342,519,Gjettum,59.9049,10.5174,580
Skedsmo,1344,519,Haslum,59.9149,10.5563,580
Skedsmo,1346,519,Gjettum,59.9049,10.5174,580
Skedsmo,1348,519,Rykkinn,59.927,10.4887,580
Skedsmo,1349,519,Rykkinn,59.9284,10.4726,580
Skedsmo,1350,519,Lommedalen,60.0266,10.4418,580
Skedsmo,1351,519,Rud,59.9091,10.4957,580
Skedsmo,1352,519,Kolsås,59.9185,10.5062,580
Skedsmo,1353,519,Bærums Verk,59.9418,10.5131,580
Skedsmo,1354,519,Bærums Verk,59.9431,10.4945,580
Skedsmo,1356,519,Bekkestua,59.9198,10.577,580
Skedsmo,1357,519,Bekkestua,59.9227,10.5901,580
Skedsmo,1358,519,Jar,59.928,10.6161,580
Skedsmo,1359,519,Eiksmarka,59.9478,10.6182,580
Skedsmo,1360,519,Fornebu,59.9005,10.6245,580
Skedsmo,1361,519,Østerås,59.9445,10.6079,580
Skedsmo,1362,519,Hosle,59.9355,10.5922,580
Skedsmo,1363,519,Høvik,59.8994,10.5721,580
Skedsmo,1364,519,Fornebu,59.8927,10.619,580
Skedsmo,1365,519,Blommenholm,59.8994,10.5485,580
Skedsmo,1366,519,Lysaker,59.9088,10.629,580
Skedsmo,1367,519,Snarøya,59.8801,10.6108,580
Skedsmo,1368,519,Stabekk,59.9095,10.6046,580
Skedsmo,1369,519,Stabekk,59.9111,10.6077,580
Skedsmo,1370,519,,,,580
Skedsmo,1371,519,Asker,59.8337,10.4122,580
Skedsmo,1372,519,Asker,59.8337,10.4122,580
Skedsmo,1373,519,Asker,59.8337,10.4122,580
Skedsmo,1375,519,Billingstad,59.8741,10.4842,580
Skedsmo,1376,519,Billingstad,59.8741,10.4842,580
Skedsmo,1377,519,Billingstad,59.8741,10.4842,580
Skedsmo,1378,519,Nesbru,59.8601,10.4939,580
Skedsmo,1379,519,Nesbru,59.8601,10.4939,580
Skedsmo,1380,519,Heggedal,59.7869,10.4442,580
Skedsmo,1381,519,Vettre,59.824,10.4731,580
Skedsmo,1383,519,Asker,59.8337,10.4122,580
Skedsmo,1384,519,Asker,59.8445,10.4383,580
Skedsmo,1385,519,Asker,59.817,10.379,580
Skedsmo,1386,519,Asker,59.8177,10.4468,580
Skedsmo,1387,519,Asker,59.8336,10.4572,580
Skedsmo,1388,519,Borgen,59.8207,10.4252,580
Skedsmo,1389,519,Heggedal,59.7869,10.4442,580
Skedsmo,1390,519,Vollen,59.8067,10.4788,580
Skedsmo,1391,519,Vollen,59.7893,10.4828,580
Skedsmo,1392,519,Vettre,59.824,10.4731,580
Skedsmo,1393,519,Vollen,59.8067,10.4788,580
Skedsmo,1394,519,Nesbru,59.8601,10.4939,580
Skedsmo,1395,519,Hvalstad,59.8566,10.4663,580
Skedsmo,1396,519,Billingstad,59.8741,10.4842,580
Skedsmo,1397,519,Nesøya,59.8675,10.5262,580
Skedsmo,1399,519,Asker,59.8337,10.4122,580
Skedsmo,1400,519,Ski,59.7136,10.8022,580
Skedsmo,1401,519,Ski,59.7229,10.8529,580
Skedsmo,1402,519,Ski,59.7229,10.8529,580
Skedsmo,1403,519,Langhus,59.7574,10.8401,580
Skedsmo,1404,519,Siggerud,59.7936,10.9033,580
Skedsmo,1405,519,Langhus,59.7574,10.8401,580
Skedsmo,1406,519,Ski,59.7197,10.8159,580
Skedsmo,1407,519,Vinterbro,59.7344,10.7545,580
Skedsmo,1408,519,Kråkstad,59.6754,10.8894,580
Skedsmo,1409,519,Skotbu,59.6618,10.9461,580
Skedsmo,1410,519,Kolbotn,59.8102,10.7985,580
Skedsmo,1411,519,Kolbotn,59.8102,10.7985,580
Skedsmo,1412,519,Sofiemyr,59.7999,10.8158,580
Skedsmo,1413,519,Tårnåsen,59.8162,10.814,580
Skedsmo,1414,519,Trollåsen,59.8148,10.7817,580
Skedsmo,1415,519,Oppegård,59.7619,10.8198,580
Skedsmo,1416,519,Oppegård,59.7727,10.8075,580
Skedsmo,1417,519,Sofiemyr,59.7999,10.8158,580
Skedsmo,1418,519,Kolbotn,59.8102,10.7985,580
Skedsmo,1419,519,Oppegård,59.7727,10.8075,580
Skedsmo,1420,519,Svartskog,59.7901,10.7472,580
Skedsmo,1421,519,Trollåsen,59.8148,10.7817,580
Skedsmo,1422,519,Siggerud,59.7936,10.9033,580
Skedsmo,1423,519,Ski,59.7229,10.8529,580
Skedsmo,1424,519,Ski,59.7229,10.8529,580
Skedsmo,1425,519,Ski,59.7229,10.8529,580
Skedsmo,1429,519,Vinterbro,59.7344,10.7545,580
Skedsmo,1430,519,Ås,59.656,10.7879,580
Skedsmo,1431,519,Ås,59.656,10.7879,580
Skedsmo,1432,519,Ås,59.656,10.7879,580
Skedsmo,1433,519,Ås,59.6666,10.7587,580
Skedsmo,1434,519,Ås,59.6647,10.8371,580
Skedsmo,1435,519,Ås,59.6525,10.8167,580
Skedsmo,1461,519,Lørenskog,59.938,10.9548,580
Skedsmo,1462,519,Fjellhamar,59.9399,10.9828,580
Skedsmo,1463,519,Fjellhamar,59.9399,10.9828,580
Skedsmo,1464,519,Fjellhamar,59.9399,10.9828,580
Skedsmo,1465,519,Strømmen,59.9535,11.0029,580
Skedsmo,1466,519,Strømmen,59.9531,11.0277,580
Skedsmo,1467,519,Strømmen,59.9409,11.0085,580
Skedsmo,1468,519,Finstadjordet,59.9131,10.9662,580
Skedsmo,1469,519,Rasta,59.9184,10.9381,580
Skedsmo,1470,519,Lørenskog,59.938,10.9548,580
Skedsmo,1471,519,Lørenskog,59.938,10.9548,580
Skedsmo,1472,519,Fjellhamar,59.953,10.9844,580
Skedsmo,1473,519,Lørenskog,59.9253,10.9535,580
Skedsmo,1474,519,Lørenskog,59.938,10.9548,580
Skedsmo,1475,519,Finstadjordet,59.9131,10.9662,580
Skedsmo,1476,519,Rasta,59.9184,10.9381,580
Skedsmo,1477,519,Fjellhamar,59.9399,10.9828,580
Skedsmo,1478,519,Lørenskog,59.938,10.9548,580
Skedsmo,1479,519,Kurland,59.9328,11.022,580
Skedsmo,1480,519,Slattum,60.0169,10.9151,580
Skedsmo,1481,519,Hagan,59.975,10.9391,580
Skedsmo,1482,519,Nittedal,60.0543,10.8673,580
Skedsmo,1483,519,Hagan,59.9927,10.9209,580
Skedsmo,1484,519,Hakadal,60.0897,10.8724,580
Skedsmo,1485,519,Hakadal,60.0897,10.8724,580
Skedsmo,1486,519,Nittedal,60.0543,10.8673,580
Skedsmo,1487,519,Hakadal,60.1163,10.8581,580
Skedsmo,1488,519,Hakadal,60.1126,10.8317,580
Skedsmo,2000,519,Lillestrøm,59.9481,11.112,580
Skedsmo,2001,519,Lillestrøm,59.9579,11.0458,580
Skedsmo,2003,519,Lillestrøm,59.9622,11.0415,580
Skedsmo,2004,519,Lillestrøm,59.9538,11.0632,580
Skedsmo,2005,519,Rælingen,59.9452,11.042,580
Skedsmo,2006,519,Løvenstad,59.9398,11.0224,580
Skedsmo,2007,519,Kjeller,59.9752,11.0421,580
Skedsmo,2008,519,Fjerdingby,59.9186,11.0786,580
Skedsmo,2009,519,Nordby,59.8649,11.0968,580
Skedsmo,2010,519,Strømmen,59.9487,11.0225,580
Skedsmo,2011,519,Strømmen,59.9535,11.0029,580
Skedsmo,2012,519,Lillestrøm,59.9579,11.0458,580
Skedsmo,2013,519,Skjetten,59.9663,10.9954,580
Skedsmo,2014,519,Blystadlia,59.9317,11.04,580
Skedsmo,2015,519,Leirsund,59.9921,11.0992,580
Skedsmo,2018,519,Løvenstad,59.9398,11.0224,580
Skedsmo,2019,519,Skedsmokorset,59.9909,11.0306,580
Skedsmo,2020,519,Skedsmokorset,60.0115,11.0337,580
Skedsmo,2021,519,Skedsmokorset,59.9909,11.0306,580
Skedsmo,2023,519,Skedsmokorset,59.9909,11.0306,580
Skedsmo,2025,519,Fjerdingby,59.9186,11.0786,580
Skedsmo,2026,519,Skjetten,59.9663,10.9954,580
Skedsmo,2027,519,Kjeller,59.9752,11.0421,580
Skedsmo,2028,519,Lillestrøm,59.9579,11.0458,580
Skedsmo,2029,519,Rælingen,59.9452,11.042,580
Skedsmo,1807,575,Askim,59.5904,11.1748,640
Skedsmo,1808,575,Askim,59.5965,11.1828,640
Skedsmo,1809,575,Askim,59.5852,11.1823,640
Skedsmo,1810,575,,,,640
Skedsmo,1811,575,Askim,59.5795,11.1818,640
Skedsmo,1812,575,Askim,59.5936,11.1921,640
Skedsmo,1813,575,Askim,59.5767,11.1658,640
Skedsmo,1814,575,Askim,59.5912,11.1869,640
Skedsmo,1830,575,Askim,59.5831,11.163,640
Skedsmo,1831,575,Askim,59.5822,11.1527,640
Skedsmo,1832,575,Askim,59.591,11.1312,640
Skedsmo,1500,890,,,,980
Skedsmo,1501,890,Moss,59.4377,10.64,980
Skedsmo,1502,890,Moss,59.4377,10.64,980
Skedsmo,1503,890,Moss,59.4377,10.64,980
Skedsmo,1504,890,Moss,59.4377,10.64,980
Skedsmo,1506,890,Moss,59.4377,10.64,980
Skedsmo,1507,890,,,,980
Skedsmo,1508,890,Moss,59.4377,10.64,980
Skedsmo,1509,890,Moss,59.4377,10.64,980
Skedsmo,1510,890,Moss,59.4377,10.64,980
Skedsmo,1511,890,Moss,59.4377,10.64,980
Skedsmo,1512,890,Moss,59.441,10.6266,980
Skedsmo,1513,890,Moss,59.445,10.6443,980
Skedsmo,1514,890,Moss,59.4848,10.6508,980
Skedsmo,1515,890,Moss,59.4322,10.6442,980
Skedsmo,1516,890,Moss,59.4264,10.6371,980
Skedsmo,1517,890,Moss,59.4319,10.6315,980
Skedsmo,1518,890,Moss,59.4433,10.6177,980
Skedsmo,1519,890,Moss,59.4368,10.6121,980
Skedsmo,1520,890,Moss,59.4099,10.6616,980
Skedsmo,1521,890,Moss,59.4099,10.6616,980
Skedsmo,1522,890,Moss,59.4099,10.6616,980
Skedsmo,1523,890,Moss,59.4239,10.6778,980
Skedsmo,1524,890,Moss,59.4203,10.6646,980
Skedsmo,1525,890,Moss,59.4099,10.6616,980
Skedsmo,1526,890,Moss,59.4133,10.6758,980
Skedsmo,1527,890,,,,980
Skedsmo,1528,890,Moss,59.4217,10.6878,980
Skedsmo,1529,890,Moss,59.4204,10.6965,980
Skedsmo,1530,890,Moss,59.4366,10.6673,980
Skedsmo,1531,890,Moss,59.4338,10.6575,980
Skedsmo,1532,890,Moss,59.4302,10.6656,980
Skedsmo,1533,890,Moss,59.4298,10.6764,980
Skedsmo,1534,890,Moss,59.4475,10.6785,980
Skedsmo,1535,890,Moss,59.4521,10.6924,980
Skedsmo,1536,890,Moss,59.4629,10.6939,980
Skedsmo,1537,890,Moss,59.4571,10.6947,980
Skedsmo,1538,890,Moss,59.4704,10.6939,980
Skedsmo,1539,890,Moss,59.4857,10.6927,980
Skedsmo,1596,890,Moss,59.4335,10.6963,980
Skedsmo,1597,890,Moss,59.4348,10.6867,980
Skedsmo,1598,890,Moss,59.4423,10.6917,980
Skedsmo,1599,890,Moss,59.4518,10.7278,980
Skedsmo,1850,890,Mysen,59.6019,11.3933,980
Skedsmo,1851,890,Mysen,59.553,11.3391,980
Skedsmo,1852,890,Mysen,59.553,11.3391,980
Skedsmo,1400,519,Ski,59.7136,10.8022,580
Skedsmo,1401,519,Ski,59.7229,10.8529,580
Skedsmo,1402,519,Ski,59.7229,10.8529,580
Skedsmo,1403,519,Langhus,59.7574,10.8401,580
Skedsmo,1404,519,Siggerud,59.7936,10.9033,580
Skedsmo,1405,519,Langhus,59.7574,10.8401,580
Skedsmo,1406,519,Ski,59.7197,10.8159,580
Skedsmo,1407,519,Vinterbro,59.7344,10.7545,580
Skedsmo,1408,519,Kråkstad,59.6754,10.8894,580
Skedsmo,1409,519,Skotbu,59.6618,10.9461,580
Skedsmo,1410,519,Kolbotn,59.8102,10.7985,580
Skedsmo,1411,519,Kolbotn,59.8102,10.7985,580
Skedsmo,1412,519,Sofiemyr,59.7999,10.8158,580
Skedsmo,1413,519,Tårnåsen,59.8162,10.814,580
Skedsmo,1414,519,Trollåsen,59.8148,10.7817,580
Skedsmo,1415,519,Oppegård,59.7619,10.8198,580
Skedsmo,1416,519,Oppegård,59.7727,10.8075,580
Skedsmo,1417,519,Sofiemyr,59.7999,10.8158,580
Skedsmo,1418,519,Kolbotn,59.8102,10.7985,580
Skedsmo,1419,519,Oppegård,59.7727,10.8075,580
Skedsmo,1420,519,Svartskog,59.7901,10.7472,580
Skedsmo,1421,519,Trollåsen,59.8148,10.7817,580
Skedsmo,1422,519,Siggerud,59.7936,10.9033,580
Skedsmo,1540,890,Vestby,59.5827,10.8441,980
Skedsmo,1541,890,Vestby,59.5993,10.739,980
Skedsmo,1542,890,Vestby,59.5993,10.739,980
Skedsmo,1543,890,Vestby,59.5993,10.739,980
Skedsmo,1544,890,Vestby,59.5993,10.739,980
Skedsmo,1545,890,Hvitsten,59.5954,10.6598,980
Skedsmo,1550,890,Hølen,59.5407,10.7398,980
Skedsmo,1551,890,,,,980
Skedsmo,1552,890,,,,980
Skedsmo,1553,890,Son,59.5693,10.7362,980
Skedsmo,1554,890,Son,59.5693,10.7362,980
Skedsmo,1555,890,Son,59.489,10.6863,980
Skedsmo,1556,890,Son,59.518,10.6894,980
Skedsmo,1440,890,Drøbak,59.6629,10.6313,980
Skedsmo,1441,890,Drøbak,59.6629,10.6313,980
Skedsmo,1442,890,Drøbak,59.6629,10.6313,980
Skedsmo,1443,890,Drøbak,59.6748,10.629,980
Skedsmo,1444,890,Drøbak,59.6498,10.6379,980
Skedsmo,1445,890,Drøbak,59.6821,10.6556,980
Skedsmo,1446,890,Drøbak,59.6582,10.641,980
Skedsmo,1447,890,Drøbak,59.6631,10.6487,980
Skedsmo,1448,890,Drøbak,59.6679,10.6565,980
Skedsmo,1449,890,Drøbak,59.6653,10.6588,980
Skedsmo,1450,890,Nesoddtangen,59.8621,10.6619,980
Skedsmo,1451,890,Nesoddtangen,59.8621,10.6619,980
Skedsmo,1452,890,Nesoddtangen,59.8503,10.6559,980
Skedsmo,1453,890,Bjørnemyr,59.8275,10.6355,980
Skedsmo,1454,890,Fagerstrand,59.7423,10.6012,980
Skedsmo,1455,890,Nordre Frogn,59.7599,10.6592,980
Skedsmo,1429,519,Vinterbro,59.7344,10.7545,580
Skedsmo,1430,519,Ås,59.656,10.7879,580
Skedsmo,1431,519,Ås,59.656,10.7879,580
Skedsmo,1432,519,Ås,59.656,10.7879,580
Skedsmo,1433,519,Ås,59.6666,10.7587,580
Skedsmo,1434,519,Ås,59.6647,10.8371,580
Skedsmo,1435,519,Ås,59.6525,10.8167,580
Skedsmo,1911,890,Flateby,59.8301,11.1447,980
Skedsmo,1912,890,Enebakk,59.7444,11.1612,980
Skedsmo,1914,890,Ytre Enebakk,59.7641,10.9525,980
Skedsmo,3000,890,,,,980
Skedsmo,3001,890,Drammen,59.7491,10.1985,980
Skedsmo,3002,890,Drammen,59.7491,10.1985,980
Skedsmo,3003,890,Drammen,59.7491,10.1985,980
Skedsmo,3004,890,Drammen,59.7491,10.1985,980
Skedsmo,3005,890,Drammen,59.7491,10.1985,980
Skedsmo,3006,890,Drammen,59.7491,10.1985,980
Skedsmo,3007,890,Drammen,59.7491,10.1985,980
Skedsmo,3008,890,Drammen,59.7491,10.1985,980
Skedsmo,3009,890,Drammen,59.7491,10.1985,980
Skedsmo,3010,890,Drammen,59.7491,10.1985,980
Skedsmo,3011,890,Drammen,59.7458,10.2305,980
Skedsmo,3012,890,Drammen,59.7424,10.224,980
Skedsmo,3013,890,Drammen,59.7365,10.2271,980
Skedsmo,3014,890,Drammen,59.749,10.2178,980
Skedsmo,3015,890,Drammen,59.7438,10.2122,980
Skedsmo,3016,890,Drammen,59.7478,10.206,980
Skedsmo,3017,890,Drammen,59.7444,10.2033,980
Skedsmo,3018,890,Drammen,59.749,10.1832,980
Skedsmo,3019,890,Drammen,59.7475,10.1956,980
Skedsmo,3020,890,,,,980
Skedsmo,3021,890,Drammen,59.7639,10.1701,980
Skedsmo,3022,890,Drammen,59.7553,10.164,980
Skedsmo,3023,890,Drammen,59.752,10.1611,980
Skedsmo,3024,890,Drammen,59.7543,10.1425,980
Skedsmo,3025,890,Drammen,59.7574,10.1481,980
Skedsmo,3026,890,Drammen,59.7615,10.1423,980
Skedsmo,3027,890,Drammen,59.7539,10.1184,980
Skedsmo,3028,890,Drammen,59.7585,10.1245,980
Skedsmo,3029,890,Drammen,59.7616,10.1268,980
Skedsmo,3030,890,Drammen,59.7298,10.1442,980
Skedsmo,3031,890,Drammen,59.7227,10.1292,980
Skedsmo,3032,890,Drammen,59.7096,10.1548,980
Skedsmo,3033,890,Drammen,59.7189,10.1596,980
Skedsmo,3034,890,Drammen,59.7206,10.2147,980
Skedsmo,3035,890,Drammen,59.7109,10.2265,980
Skedsmo,3036,890,Drammen,59.6997,10.2572,980
Skedsmo,3037,890,Drammen,59.6989,10.2924,980
Skedsmo,3038,890,Drammen,59.7156,10.2588,980
Skedsmo,3039,890,Drammen,59.6988,10.241,980
Skedsmo,3040,890,Drammen,59.7275,10.2415,980
Skedsmo,3041,890,Drammen,59.7268,10.2219,980
Skedsmo,3042,890,Drammen,59.7225,10.2049,980
Skedsmo,3043,890,Drammen,59.7289,10.2079,980
Skedsmo,3044,890,Drammen,59.7363,10.2087,980
Skedsmo,3045,890,Drammen,59.7398,10.1904,980
Skedsmo,3046,890,Drammen,59.7336,10.1899,980
Skedsmo,3047,890,Drammen,59.7394,10.1646,980
Skedsmo,3048,890,Drammen,59.7463,10.1072,980
Skedsmo,3060,890,Svelvik,59.6281,10.3889,980
Skedsmo,3061,890,Svelvik,59.6281,10.3889,980
Skedsmo,3062,890,,,,980
Skedsmo,3063,890,Drammen,59.7491,10.1985,980
Skedsmo,3064,890,Drammen,59.7491,10.1985,980
Skedsmo,3065,890,Drammen,59.7491,10.1985,980
Skedsmo,3066,890,Drammen,59.7491,10.1985,980
Ski,1,719,Oslo,59.9127,10.7461,800
Ski,10,719,Oslo,59.9127,10.7461,800
Ski,14,719,,,,800
Ski,15,719,Oslo,59.9127,10.7461,800
Ski,16,719,,,,800
Ski,18,719,Oslo,59.9127,10.7461,800
Ski,19,719,,,,800
Ski,20,719,,,,800
Ski,21,719,Oslo,59.9127,10.7461,800
Ski,22,719,,,,800
Ski,23,719,,,,800
Ski,24,719,Oslo,59.9127,10.7461,800
Ski,25,719,,,,800
Ski,26,719,Oslo,59.9127,10.7461,800
Ski,27,719,,,,800
Ski,28,719,Oslo,59.9127,10.7461,800
Ski,30,719,Oslo,59.9127,10.7461,800
Ski,31,719,Oslo,59.9127,10.7461,800
Ski,32,719,Oslo,59.9127,10.7461,800
Ski,33,719,Oslo,59.9127,10.7461,800
Ski,34,719,Oslo,59.9127,10.7461,800
Ski,35,719,,,,800
Ski,37,719,Oslo,59.9127,10.7461,800
Ski,40,719,,,,800
Ski,41,719,,,,800
Ski,42,719,,,,800
Ski,43,719,,,,800
Ski,45,719,Oslo,59.9127,10.7461,800
Ski,46,719,,,,800
Ski,47,719,,,,800
Ski,48,719,Oslo,59.9127,10.7461,800
Ski,50,719,Oslo,59.9127,10.7461,800
Ski,51,719,,,,800
Ski,55,719,Oslo,59.9127,10.7461,800
Ski,56,719,,,,800
Ski,60,719,,,,800
Ski,61,719,,,,800
Ski,62,719,,,,800
Ski,63,719,,,,800
Ski,64,719,,,,800
Ski,65,719,,,,800
Ski,66,719,,,,800
Ski,67,719,,,,800
Ski,68,719,,,,800
Ski,69,719,,,,800
Ski,70,719,,,,800
Ski,71,719,,,,800
Ski,72,719,,,,800
Ski,73,719,,,,800
Ski,74,719,,,,800
Ski,75,719,,,,800
Ski,76,719,,,,800
Ski,77,719,,,,800
Ski,78,719,,,,800
Ski,79,719,,,,800
Ski,81,719,,,,800
Ski,85,719,,,,800
Ski,101,719,Oslo,59.9127,10.7461,800
Ski,102,719,Oslo,59.9127,10.7461,800
Ski,103,719,Oslo,59.9127,10.7461,800
Ski,104,719,Oslo,59.9127,10.7461,800
Ski,105,719,Oslo,59.9127,10.7461,800
Ski,106,719,Oslo,59.9127,10.7461,800
Ski,107,719,Oslo,59.9127,10.7461,800
Ski,108,719,,,,800
Ski,109,719,Oslo,59.9127,10.7461,800
Ski,110,719,Oslo,59.9127,10.7461,800
Ski,111,719,Oslo,59.9127,10.7461,800
Ski,112,719,Oslo,59.9127,10.7461,800
Ski,113,719,Oslo,59.9127,10.7461,800
Ski,114,719,Oslo,59.9127,10.7461,800
Ski,115,719,Oslo,59.9127,10.7461,800
Ski,116,719,Oslo,59.9127,10.7461,800
Ski,117,719,Oslo,59.9127,10.7461,800
Ski,118,719,Oslo,59.9127,10.7461,800
Ski,119,719,Oslo,59.9127,10.7461,800
Ski,120,719,Oslo,59.9127,10.7461,800
Ski,121,719,Oslo,59.9127,10.7461,800
Ski,122,719,Oslo,59.9127,10.7461,800
Ski,123,719,Oslo,59.9127,10.7461,800
Ski,124,719,Oslo,59.9127,10.7461,800
Ski,125,719,Oslo,59.9127,10.7461,800
Ski,126,719,,,,800
Ski,127,719,,,,800
Ski,128,719,Oslo,59.9127,10.7461,800
Ski,129,719,Oslo,59.9127,10.7461,800
Ski,130,719,Oslo,59.9127,10.7461,800
Ski,131,719,Oslo,59.9127,10.7461,800
Ski,132,719,Oslo,59.9127,10.7461,800
Ski,133,719,Oslo,59.9127,10.7461,800
Ski,134,719,Oslo,59.9127,10.7461,800
Ski,135,719,Oslo,59.9127,10.7461,800
Ski,136,719,Oslo,59.9127,10.7461,800
Ski,137,719,,,,800
Ski,138,719,Oslo,59.9127,10.7461,800
Ski,139,719,Oslo,59.9127,10.7461,800
Ski,140,719,Oslo,59.9127,10.7461,800
Ski,150,719,Oslo,59.9127,10.7461,800
Ski,151,719,Oslo,59.9127,10.7461,800
Ski,152,719,Oslo,59.9127,10.7461,800
Ski,153,719,Oslo,59.9127,10.7461,800
Ski,154,719,Oslo,59.9127,10.7461,800
Ski,155,719,Oslo,59.9127,10.7461,800
Ski,157,719,Oslo,59.9127,10.7461,800
Ski,158,719,Oslo,59.9127,10.7461,800
Ski,159,719,Oslo,59.9127,10.7461,800
Ski,160,719,Oslo,59.9127,10.7461,800
Ski,161,719,Oslo,59.9127,10.7461,800
Ski,162,719,Oslo,59.9127,10.7461,800
Ski,164,719,Oslo,59.9127,10.7461,800
Ski,165,719,Oslo,59.9127,10.7461,800
Ski,166,719,Oslo,59.9127,10.7461,800
